id,user,uid,version,changeset,timestamp
4807019,abDoug,3789884,9,48321680,2017-05-02T02:20:50Z
4807020,abDoug,3789884,7,48323282,2017-05-02T04:59:58Z
4807025,andrewpmk,1679,5,21220687,2014-03-21T02:10:54Z
4807042,andrewpmk,1679,5,21220687,2014-03-21T02:10:54Z
4807069,abDoug,3789884,4,48323376,2017-05-02T05:06:37Z
4807070,abDoug,3789884,4,48323376,2017-05-02T05:06:37Z
4807071,abDoug,3789884,4,48323324,2017-05-02T05:03:06Z
4807079,Silvermane,186339,4,3773129,2010-02-02T03:22:29Z
4807080,abDoug,3789884,9,42349310,2016-09-22T14:30:05Z
4807081,abDoug,3789884,7,42349310,2016-09-22T14:30:05Z
4807084,abDoug,3789884,4,42349310,2016-09-22T14:30:05Z
4807085,kartler175,834127,5,43961433,2016-11-26T11:04:46Z
4807095,abDoug,3789884,8,44710503,2016-12-27T16:40:15Z
4807102,abDoug,3789884,10,44770396,2016-12-29T22:17:55Z
4807109,abDoug,3789884,8,44770396,2016-12-29T22:17:54Z
4807110,abDoug,3789884,7,44770396,2016-12-29T22:17:54Z
4807118,andrewpmk,1679,5,21234166,2014-03-21T20:54:38Z
4807120,abDoug,3789884,8,44770098,2016-12-29T22:04:13Z
4807121,asphotographics,1265173,8,35272313,2015-11-12T21:35:17Z
4807122,andrewpmk,1679,4,21234166,2014-03-21T20:54:39Z
4807124,andrewpmk,1679,4,21234166,2014-03-21T20:54:39Z
4807126,andrewpmk,1679,4,21234166,2014-03-21T20:54:39Z
4807128,andrewpmk,1679,4,21234166,2014-03-21T20:54:25Z
4807132,andrewpmk,1679,3,21220687,2014-03-21T02:11:00Z
4807157,abDoug,3789884,5,44711416,2016-12-27T17:20:33Z
4807158,abDoug,3789884,8,47904206,2017-04-18T12:21:16Z
4807160,Silvermane,186339,3,4359361,2010-04-07T21:25:38Z
4807161,abDoug,3789884,6,44710503,2016-12-27T16:40:15Z
4807162,user_5365,5365,4,4827016,2010-05-28T00:18:39Z
4807163,abDoug,3789884,13,47026742,2017-03-20T23:35:15Z
4807164,Zippanova,31437,5,14530265,2013-01-04T19:44:38Z
4807165,JamesBadger,901180,6,48108968,2017-04-25T04:14:37Z
4807166,JamesBadger,901180,5,48108968,2017-04-25T04:14:37Z
4807167,JamesBadger,901180,3,48108968,2017-04-25T04:14:37Z
4807168,abDoug,3789884,8,47044485,2017-03-21T16:10:49Z
4807170,Silvermane,186339,3,4358856,2010-04-07T21:07:11Z
4807172,JamesBadger,901180,8,48108968,2017-04-25T04:14:37Z
4807173,JamesBadger,901180,5,48108968,2017-04-25T04:14:37Z
4807174,JamesBadger,901180,9,48108968,2017-04-25T04:14:37Z
4807175,JamesBadger,901180,8,48108968,2017-04-25T04:14:37Z
4807176,JamesBadger,901180,4,48108968,2017-04-25T04:14:37Z
4807177,abDoug,3789884,5,44766444,2016-12-29T19:26:59Z
4807178,abDoug,3789884,4,44766444,2016-12-29T19:26:59Z
4807179,abDoug,3789884,4,47026742,2017-03-20T23:35:14Z
4807181,abDoug,3789884,5,44711659,2016-12-27T17:33:37Z
4807182,abDoug,3789884,3,44710503,2016-12-27T16:40:14Z
4807183,abDoug,3789884,8,46857372,2017-03-15T02:22:21Z
4807184,abDoug,3789884,3,44711659,2016-12-27T17:33:37Z
4807185,Silvermane,186339,2,4359361,2010-04-07T21:29:34Z
4807186,Silvermane,186339,4,4358856,2010-04-07T21:03:16Z
4807189,abDoug,3789884,6,47904299,2017-04-18T12:24:54Z
4807190,abDoug,3789884,7,46987531,2017-03-19T16:47:24Z
4807191,abDoug,3789884,4,44766444,2016-12-29T19:26:58Z
4807194,Zippanova,31437,3,14373001,2012-12-23T02:43:35Z
4807195,abDoug,3789884,4,46850589,2017-03-14T19:24:52Z
4807196,abDoug,3789884,4,47044485,2017-03-21T16:10:47Z
4807200,abDoug,3789884,6,46850718,2017-03-14T19:30:06Z
4807201,abDoug,3789884,5,47044485,2017-03-21T16:10:48Z
4807202,JamesBadger,901180,4,48108968,2017-04-25T04:14:37Z
4807205,abDoug,3789884,6,47044485,2017-03-21T16:10:48Z
4807206,abDoug,3789884,11,47904299,2017-04-18T12:24:54Z
4807207,abDoug,3789884,4,46857372,2017-03-15T02:22:22Z
4807208,Silvermane,186339,4,4358856,2010-04-07T20:49:21Z
4807210,abDoug,3789884,4,44708693,2016-12-27T15:26:10Z
4807211,abDoug,3789884,4,44766444,2016-12-29T19:26:57Z
4807213,abDoug,3789884,4,47044485,2017-03-21T16:10:48Z
4807215,andrewpmk,1679,4,24087496,2014-07-11T18:26:12Z
4807218,Silvermane,186339,2,4358856,2010-04-07T20:42:14Z
4807219,abDoug,3789884,4,46872599,2017-03-15T15:36:39Z
4807221,andrewpmk,1679,4,24087496,2014-07-11T18:26:12Z
4807222,andrewpmk,1679,3,24087465,2014-07-11T18:24:25Z
4807224,abDoug,3789884,4,44708693,2016-12-27T15:26:11Z
4807225,abDoug,3789884,7,47042958,2017-03-21T15:08:29Z
4807230,marinad_telenav,3277198,15,44276805,2016-12-09T08:52:34Z
4807277,abDoug,3789884,8,44765904,2016-12-29T19:03:46Z
4807279,abDoug,3789884,5,44765991,2016-12-29T19:07:40Z
4807287,simonap_telenav,4827180,8,46049167,2017-02-13T14:31:32Z
4807288,abDoug,3789884,4,44709544,2016-12-27T16:02:20Z
4807293,abDoug,3789884,7,45279214,2017-01-18T19:29:47Z
4807300,abDoug,3789884,6,44709544,2016-12-27T16:02:19Z
4807301,Silvermane,186339,3,4359361,2010-04-07T21:56:32Z
4807304,abDoug,3789884,7,44709764,2016-12-27T16:11:08Z
4807305,abDoug,3789884,7,39380273,2016-05-17T15:49:13Z
4807306,Silvermane,186339,3,4359361,2010-04-07T21:38:29Z
4807308,arming_telenav,4827171,7,47118352,2017-03-24T08:34:37Z
4807309,Silvermane,186339,5,4359361,2010-04-07T21:40:14Z
4807310,abDoug,3789884,4,44709764,2016-12-27T16:11:08Z
4807312,Silvermane,186339,5,4359361,2010-04-07T21:39:33Z
4807313,Silvermane,186339,3,4359361,2010-04-07T21:40:55Z
4807314,mikewarren,19512,7,12531545,2012-07-29T08:19:36Z
4807315,abDoug,3789884,7,44710503,2016-12-27T16:40:16Z
4807316,Silvermane,186339,3,4359361,2010-04-07T21:27:16Z
4807321,abDoug,3789884,5,39380273,2016-05-17T15:49:12Z
4807322,abDoug,3789884,8,45330781,2017-01-20T16:28:07Z
4814071,Iggy,8236,7,7068744,2011-01-23T23:52:22Z
4814074,abDoug,3789884,21,44038536,2016-11-29T16:53:05Z
4814087,kpgokeef,2029784,9,32275345,2015-06-29T03:32:36Z
4814167,abDoug,3789884,4,42003515,2016-09-08T12:54:46Z
4814168,abDoug,3789884,6,48166081,2017-04-26T14:58:01Z
4814169,abDoug,3789884,5,42780901,2016-10-10T16:01:22Z
4814171,andrewpmk,1679,7,21210707,2014-03-20T14:17:01Z
4814172,rzach,420565,5,15818111,2013-04-22T00:20:44Z
4814173,abDoug,3789884,8,44733645,2016-12-28T15:24:03Z
4814174,abDoug,3789884,5,44733645,2016-12-28T15:24:03Z
4814175,abDoug,3789884,5,42063599,2016-09-10T17:37:53Z
4814177,abDoug,3789884,4,44733645,2016-12-28T15:24:03Z
4814178,camwatson,83297,4,11141293,2012-03-29T17:25:17Z
4814180,abDoug,3789884,4,42003067,2016-09-08T12:34:04Z
4814181,simonap_telenav,4827180,6,46808276,2017-03-13T10:23:58Z
4814182,abDoug,3789884,4,42003067,2016-09-08T12:34:04Z
4814184,abDoug,3789884,5,42003067,2016-09-08T12:34:04Z
4814185,abDoug,3789884,4,42003067,2016-09-08T12:34:05Z
4814186,andrewpmk,1679,6,21210707,2014-03-20T14:17:01Z
4814188,abDoug,3789884,5,47888797,2017-04-18T01:24:34Z
4814189,abDoug,3789884,4,42003515,2016-09-08T12:54:47Z
4814190,abDoug,3789884,3,42003515,2016-09-08T12:54:47Z
4814191,andrewpmk,1679,5,21210707,2014-03-20T14:17:03Z
4814192,rzach,420565,6,15818111,2013-04-22T00:20:43Z
4814193,marinad_telenav,3277198,10,44280725,2016-12-09T12:16:33Z
4814194,abDoug,3789884,6,47888781,2017-04-18T01:23:21Z
4814196,dlr365,316895,2,11754608,2012-05-31T04:38:37Z
4814198,abDoug,3789884,6,39150148,2016-05-06T19:17:10Z
4814199,danstante,697591,4,11820667,2012-06-06T23:14:10Z
4814200,danstante,697591,2,11820667,2012-06-06T23:14:10Z
4814201,abDoug,3789884,3,40108474,2016-06-18T03:24:04Z
4814202,abDoug,3789884,5,40119340,2016-06-18T16:22:48Z
4814204,abDoug,3789884,3,50889922,2017-08-06T16:40:28Z
4814205,danstante,697591,3,11820667,2012-06-06T23:14:11Z
4814206,danstante,697591,5,11820667,2012-06-06T23:14:11Z
4814208,danstante,697591,2,11819226,2012-06-06T20:02:06Z
4814211,danstante,697591,2,11819226,2012-06-06T20:02:05Z
4814213,danstante,697591,3,11818950,2012-06-06T19:36:49Z
4814214,danstante,697591,2,11818950,2012-06-06T19:36:49Z
4814215,abDoug,3789884,7,50889835,2017-08-06T16:37:18Z
4814216,danstante,697591,2,11818950,2012-06-06T19:36:49Z
4814217,abDoug,3789884,4,43285760,2016-10-30T15:32:40Z
4814218,abDoug,3789884,4,43285613,2016-10-30T15:24:55Z
4814220,danstante,697591,2,11819226,2012-06-06T20:02:06Z
4814221,danstante,697591,2,11819226,2012-06-06T20:02:06Z
4814222,twinn,2722935,13,49411179,2017-06-10T01:22:36Z
4814227,rzach,420565,3,13288384,2012-09-28T18:53:49Z
4814228,mziehm,1106095,5,14845697,2013-01-30T10:42:26Z
4814229,Zippanova,31437,2,16489035,2013-06-09T22:21:50Z
4814232,Zippanova,31437,4,16489035,2013-06-09T22:15:58Z
4814233,petrar_telenav,4940486,3,44365194,2016-12-13T07:47:44Z
4814234,mziehm,1106095,3,14845697,2013-01-30T10:42:27Z
4814235,petrar_telenav,4940486,3,44365194,2016-12-13T07:47:44Z
4814236,abDoug,3789884,5,44771254,2016-12-29T23:04:18Z
4814237,abDoug,3789884,5,43286369,2016-10-30T16:02:54Z
4814238,JamesBadger,901180,5,48108968,2017-04-25T04:14:37Z
4814239,andrewpmk,1679,6,26222633,2014-10-20T20:47:58Z
4814240,andrewpmk,1679,6,26222633,2014-10-20T20:48:00Z
4814242,abDoug,3789884,5,49592605,2017-06-16T14:00:25Z
4814243,abDoug,3789884,5,49592605,2017-06-16T14:00:25Z
4814244,andrewpmk,1679,6,26222633,2014-10-20T20:47:59Z
4814245,andrewpmk,1679,7,26222633,2014-10-20T20:47:59Z
4814246,andrewpmk,1679,4,26222657,2014-10-20T20:49:03Z
4814247,andrewpmk,1679,7,26222633,2014-10-20T20:47:59Z
4814248,andrewpmk,1679,4,26222633,2014-10-20T20:48:00Z
4814249,andrewpmk,1679,4,26222633,2014-10-20T20:47:58Z
4814254,abDoug,3789884,15,44808877,2016-12-31T15:37:30Z
4814255,andrewpmk,1679,4,26222633,2014-10-20T20:47:58Z
4814257,andrewpmk,1679,6,26222633,2014-10-20T20:47:58Z
4814258,andrewpmk,1679,5,26222633,2014-10-20T20:47:59Z
4814259,andrewpmk,1679,4,26222633,2014-10-20T20:48:00Z
4814260,andrewpmk,1679,4,26222633,2014-10-20T20:47:58Z
4814261,andrewpmk,1679,4,26222633,2014-10-20T20:48:00Z
4814262,andrewpmk,1679,3,26222633,2014-10-20T20:48:00Z
4814264,oanac2_telenav,4827272,10,46518133,2017-03-02T10:18:04Z
4814265,abDoug,3789884,5,49227990,2017-06-03T19:45:50Z
4814269,abDoug,3789884,6,49227990,2017-06-03T19:45:50Z
4814273,JamesBadger,901180,6,21408782,2014-03-30T21:05:18Z
4814274,abDoug,3789884,3,45373352,2017-01-22T16:41:29Z
4814275,andrewpmk,1679,5,26222633,2014-10-20T20:48:00Z
4814276,Zippanova,31437,12,19690870,2013-12-29T05:00:35Z
4814277,abDoug,3789884,11,48338145,2017-05-02T14:50:45Z
4814278,abDoug,3789884,13,48338145,2017-05-02T14:50:45Z
4814281,RichRico,2219338,7,40842466,2016-07-18T21:52:29Z
4814284,kpgokeef,2029784,7,21700464,2014-04-15T01:12:57Z
4814285,andrewpmk,1679,4,21173919,2014-03-18T13:15:58Z
4814286,abDoug,3789884,10,48338145,2017-05-02T14:50:45Z
4814287,abDoug,3789884,7,48338145,2017-05-02T14:50:46Z
4814288,abDoug,3789884,12,48321311,2017-05-02T01:35:59Z
4814289,arming_telenav,4827171,6,47404645,2017-04-03T08:58:36Z
4814290,arming_telenav,4827171,7,47404645,2017-04-03T08:58:36Z
4814294,abDoug,3789884,4,42522429,2016-09-29T15:44:27Z
4814295,abDoug,3789884,4,42522429,2016-09-29T15:44:27Z
4814296,kpgokeef,2029784,5,22116609,2014-05-04T00:48:22Z
4814297,abDoug,3789884,3,42610625,2016-10-03T17:07:28Z
4814299,Zippanova,31437,6,18067029,2013-09-27T19:09:17Z
4814301,abDoug,3789884,4,43041966,2016-10-20T19:14:05Z
4814303,abDoug,3789884,4,47603986,2017-04-09T20:56:13Z
4814305,abDoug,3789884,4,43041966,2016-10-20T19:14:05Z
4814306,abDoug,3789884,7,48321340,2017-05-02T01:38:49Z
4814307,abDoug,3789884,4,48321340,2017-05-02T01:38:49Z
4814308,abDoug,3789884,5,43041966,2016-10-20T19:14:05Z
4814309,kpgokeef,2029784,4,22188572,2014-05-07T14:05:34Z
4814310,kpgokeef,2029784,6,22188572,2014-05-07T14:05:34Z
4814311,Zippanova,31437,4,15725112,2013-04-14T14:00:33Z
4814313,abDoug,3789884,5,47595225,2017-04-09T14:59:25Z
4814314,rzach,420565,3,13288384,2012-09-28T18:33:21Z
4814315,Zippanova,31437,3,15725112,2013-04-14T14:25:31Z
4814318,abDoug,3789884,4,47594730,2017-04-09T14:41:45Z
4814320,rzach,420565,2,13288384,2012-09-28T18:33:20Z
4814322,Zippanova,31437,6,15726418,2013-04-14T16:01:00Z
4814324,Zippanova,31437,4,15725112,2013-04-14T14:25:31Z
4814325,rzach,420565,2,12485015,2012-07-25T10:41:25Z
4814326,andrewpmk,1679,7,24708896,2014-08-12T19:14:11Z
4814328,JamesBadger,901180,5,24988469,2014-08-24T20:00:22Z
4814329,Zippanova,31437,5,15715400,2013-04-13T18:30:34Z
4814330,Zippanova,31437,11,17823416,2013-09-13T20:04:46Z
4814331,Zippanova,31437,3,15715400,2013-04-13T18:47:23Z
4814332,Zippanova,31437,3,15715400,2013-04-13T18:30:34Z
4814333,abDoug,3789884,10,47593620,2017-04-09T13:54:23Z
4814334,Zippanova,31437,4,15726418,2013-04-14T16:32:09Z
4814335,Zippanova,31437,6,15715400,2013-04-13T18:30:34Z
4814336,Zippanova,31437,3,15715400,2013-04-13T18:30:33Z
4814337,JamesBadger,901180,5,24988469,2014-08-24T20:00:22Z
4814338,abDoug,3789884,9,47593666,2017-04-09T13:56:07Z
4814339,JamesBadger,901180,10,24988469,2014-08-24T20:00:21Z
4814340,Zippanova,31437,3,15726418,2013-04-14T16:32:08Z
4814341,lorandr_telenav,4973384,5,47116158,2017-03-24T08:26:13Z
4814342,andrewpmk,1679,5,21075462,2014-03-13T00:49:08Z
4814343,JamesBadger,901180,4,24988469,2014-08-24T20:00:22Z
4814344,abDoug,3789884,5,47593445,2017-04-09T13:46:28Z
4814345,JamesBadger,901180,4,24988469,2014-08-24T20:00:21Z
4814346,JamesBadger,901180,4,24988469,2014-08-24T20:00:22Z
4814348,lorandr_telenav,4973384,5,47116158,2017-03-24T07:55:38Z
4814349,lorandr_telenav,4973384,4,47116158,2017-03-24T08:26:13Z
4814350,lorandr_telenav,4973384,4,47116158,2017-03-24T07:55:38Z
4814351,abDoug,3789884,8,47605062,2017-04-09T21:57:34Z
4814352,simonap_telenav,4827180,14,45877058,2017-02-07T07:36:10Z
4814354,simonap_telenav,4827180,5,45877058,2017-02-07T07:36:10Z
4814355,andrewpmk,1679,6,24708896,2014-08-12T19:14:11Z
4814358,rzach,420565,6,12485015,2012-07-25T10:41:26Z
4814363,Zippanova,31437,4,17822619,2013-09-13T19:17:11Z
4814364,Zippanova,31437,14,17822619,2013-09-13T19:09:11Z
4814366,Zippanova,31437,2,10649392,2012-02-11T04:11:31Z
4814367,Zippanova,31437,6,15715400,2013-04-13T18:39:25Z
4814371,abDoug,3789884,11,47625413,2017-04-10T14:23:53Z
4814372,rzach,420565,13,17793263,2013-09-12T04:20:55Z
4814373,Zippanova,31437,14,17858128,2013-09-15T20:54:31Z
4814375,MuzikMachine,1820014,10,32678993,2015-07-16T16:48:41Z
4814377,abDoug,3789884,21,44875650,2017-01-03T16:36:25Z
4814404,Zippanova,31437,3,10649392,2012-02-11T04:11:35Z
4814476,kpgokeef,2029784,8,22030515,2014-04-29T19:55:08Z
4814480,abDoug,3789884,5,49278613,2017-06-05T17:33:20Z
4814489,kpgokeef,2029784,8,22030515,2014-04-29T19:55:07Z
4814499,Zippanova,31437,5,18055753,2013-09-27T04:59:55Z
4815792,abDoug,3789884,7,44765904,2016-12-29T19:03:47Z
4815795,Silvermane,186339,3,4359361,2010-04-07T21:47:10Z
4818454,Silvermane,186339,3,4359361,2010-04-07T21:33:32Z
4818455,abDoug,3789884,6,44709928,2016-12-27T16:18:32Z
4818456,Silvermane,186339,3,4359361,2010-04-07T21:27:18Z
4818457,abDoug,3789884,3,42586881,2016-10-02T16:51:05Z
4818458,abDoug,3789884,5,42423563,2016-09-25T13:42:23Z
4818459,abDoug,3789884,22,49592699,2017-06-16T14:03:29Z
4818460,simonap_telenav,4827180,20,46491726,2017-03-01T11:32:41Z
4818492,andrewpmk,1679,14,26222633,2014-10-20T20:47:56Z
4818494,abDoug,3789884,27,47596137,2017-04-09T15:40:03Z
4818495,abDoug,3789884,3,51440100,2017-08-25T17:15:54Z
4818496,lorandr_telenav,4973384,3,49128224,2017-05-31T08:35:37Z
4818531,Silvermane,186339,4,4359361,2010-04-07T21:27:10Z
4818555,abDoug,3789884,10,48606890,2017-05-11T22:27:47Z
4818556,abDoug,3789884,4,44875244,2017-01-03T16:19:58Z
4818557,Zippanova,31437,3,17842439,2013-09-15T00:30:04Z
4818558,andrewpmk,1679,4,24708935,2014-08-12T19:15:53Z
4818559,Zippanova,31437,4,16273872,2013-05-25T04:26:29Z
4818560,abDoug,3789884,6,44875244,2017-01-03T16:19:58Z
4818561,Zippanova,31437,3,16210291,2013-05-20T15:52:03Z
4818562,abDoug,3789884,8,48606890,2017-05-11T22:27:47Z
4818563,stampede,652601,4,11400917,2012-04-24T00:19:45Z
4818564,Zippanova,31437,5,19348361,2013-12-08T21:10:27Z
4818565,Zippanova,31437,6,19348361,2013-12-08T21:09:54Z
4818566,Zippanova,31437,3,14975655,2013-02-10T04:02:54Z
4818569,lorandr_telenav,4973384,3,47116158,2017-03-24T08:26:13Z
4818570,Zippanova,31437,2,14975655,2013-02-10T04:02:54Z
4818571,Zippanova,31437,8,19348361,2013-12-08T21:09:54Z
4818572,Zippanova,31437,5,14975655,2013-02-10T04:02:54Z
4818576,JamesBadger,901180,7,24988469,2014-08-24T20:00:21Z
4818577,JamesBadger,901180,2,24988469,2014-08-24T20:00:21Z
4818579,stampede,652601,8,11305845,2012-04-15T04:18:21Z
4818585,abDoug,3789884,4,47604939,2017-04-09T21:49:12Z
4818588,abDoug,3789884,8,47604970,2017-04-09T21:51:25Z
4818590,Zippanova,31437,5,15725112,2013-04-14T15:06:30Z
4818591,kpgokeef,2029784,7,22188603,2014-05-07T14:07:24Z
4818595,abDoug,3789884,3,44875650,2017-01-03T16:36:26Z
4818596,lorandr_telenav,4973384,6,47116158,2017-03-24T08:41:12Z
4818597,MuzikMachine,1820014,7,32678993,2015-07-16T16:48:41Z
4818599,Zippanova,31437,6,15737320,2013-04-15T13:25:52Z
4818600,Zippanova,31437,7,15737320,2013-04-15T13:30:41Z
4818601,andrewpmk,1679,3,24708935,2014-08-12T19:15:53Z
4818602,lorandr_telenav,4973384,3,47116158,2017-03-24T08:41:12Z
4818603,Zippanova,31437,5,15773683,2013-04-18T13:53:00Z
4818604,lorandr_telenav,4973384,6,47116158,2017-03-24T08:26:13Z
4818605,MuzikMachine,1820014,9,20774716,2014-02-25T17:15:16Z
4818606,lorandr_telenav,4973384,6,47116158,2017-03-24T08:41:12Z
4818610,Zippanova,31437,4,14975655,2013-02-10T04:02:54Z
4818611,stampede,652601,4,11400917,2012-04-24T00:19:46Z
4818612,MuzikMachine,1820014,7,19814711,2014-01-04T22:50:37Z
4818613,Zippanova,31437,3,14975655,2013-02-10T04:02:55Z
4818614,abDoug,3789884,7,44875561,2017-01-03T16:32:40Z
4822614,JamesBadger,901180,11,49036451,2017-05-28T03:07:35Z
4822615,MuzikMachine,1820014,12,26553330,2014-11-04T17:36:38Z
4822616,JamesBadger,901180,4,47923990,2017-04-19T03:42:11Z
4822617,JamesBadger,901180,12,21740967,2014-04-17T01:39:08Z
4822619,JamesBadger,901180,7,49036451,2017-05-28T03:07:35Z
4822620,abDoug,3789884,3,45031225,2017-01-09T17:10:43Z
4822621,Jamie Furtner,655459,3,11739785,2012-05-29T16:25:52Z
4822623,abDoug,3789884,10,44987817,2017-01-07T20:36:39Z
4822624,JamesBadger,901180,7,46326005,2017-02-23T04:16:53Z
4822626,abDoug,3789884,10,44983315,2017-01-07T16:55:09Z
4822627,JamesBadger,901180,10,46326005,2017-02-23T04:16:53Z
4822631,abDoug,3789884,6,45056519,2017-01-10T17:24:06Z
4822633,JamesBadger,901180,10,48181004,2017-04-27T03:56:50Z
4822634,abDoug,3789884,6,45005181,2017-01-08T16:23:05Z
4822635,abDoug,3789884,5,45056519,2017-01-10T17:24:05Z
4822636,abDoug,3789884,3,45005181,2017-01-08T16:23:06Z
4822637,JamesBadger,901180,6,48374453,2017-05-03T19:33:56Z
4822638,rzach,420565,3,12578126,2012-08-01T19:56:28Z
4822651,abDoug,3789884,8,45036361,2017-01-09T20:29:30Z
4822657,abDoug,3789884,3,45036361,2017-01-09T20:29:30Z
4822658,andrewpmk,1679,6,21173919,2014-03-18T13:16:00Z
4822659,andrewpmk,1679,3,21173919,2014-03-18T13:16:00Z
4822661,abDoug,3789884,5,45031225,2017-01-09T17:10:42Z
4822662,JamesBadger,901180,5,21740967,2014-04-17T01:39:07Z
4822665,andrewpmk,1679,5,21173919,2014-03-18T13:16:00Z
4822666,rzach,420565,2,12578126,2012-08-01T20:04:22Z
4822668,rzach,420565,4,12578126,2012-08-01T19:56:29Z
4822680,MuzikMachine,1820014,12,51152028,2017-08-15T20:35:26Z
4822681,andrewpmk,1679,6,21173919,2014-03-18T13:16:02Z
4822684,abDoug,3789884,8,44925669,2017-01-05T14:08:13Z
4822687,andrewpmk,1679,5,21173919,2014-03-18T13:15:53Z
4822689,andrewpmk,1679,3,21173919,2014-03-18T13:15:53Z
4822690,kpgokeef,2029784,4,21721312,2014-04-16T02:35:45Z
4822692,andrewpmk,1679,5,21173919,2014-03-18T13:15:54Z
4822693,JamesBadger,901180,4,46942686,2017-03-17T21:38:09Z
4822694,JamesBadger,901180,10,48108968,2017-04-25T04:14:37Z
4822696,andrewpmk,1679,3,21173919,2014-03-18T13:15:56Z
4822698,abDoug,3789884,6,44039103,2016-11-29T17:25:39Z
4822699,lorandr_telenav,4973384,3,49101446,2017-05-30T11:43:15Z
4822700,andrewpmk,1679,4,21173919,2014-03-18T13:15:56Z
4822701,abDoug,3789884,6,44039368,2016-11-29T17:37:25Z
4822703,andrewpmk,1679,7,21173919,2014-03-18T13:15:57Z
4822704,kpgokeef,2029784,14,22282039,2014-05-12T00:41:37Z
4822707,andrewpmk,1679,7,21173919,2014-03-18T13:16:03Z
4822708,kpgokeef,2029784,9,21676881,2014-04-14T00:57:18Z
4822709,andrewpmk,1679,5,21173919,2014-03-18T13:15:55Z
4822710,abDoug,3789884,7,44926042,2017-01-05T14:24:43Z
4822711,andrewpmk,1679,6,21173919,2014-03-18T13:15:55Z
4822712,kpgokeef,2029784,8,21828257,2014-04-21T03:47:54Z
4822713,dalmond,36223,5,37213292,2016-02-14T21:47:31Z
4822714,kpgokeef,2029784,4,21693908,2014-04-14T19:43:59Z
4822715,kpgokeef,2029784,11,21853310,2014-04-22T02:14:19Z
4822716,lorandr_telenav,4973384,11,47116158,2017-03-24T07:17:34Z
4822717,kpgokeef,2029784,10,21676831,2014-04-14T00:50:24Z
4822721,andrewpmk,1679,7,21173919,2014-03-18T13:15:53Z
4822722,andrewpmk,1679,8,21173919,2014-03-18T13:15:54Z
4822723,andrewpmk,1679,6,21173919,2014-03-18T13:15:55Z
4822724,abDoug,3789884,12,42644795,2016-10-04T23:09:06Z
4822728,andrewpmk,1679,3,21173919,2014-03-18T13:15:54Z
4822729,abDoug,3789884,8,48338145,2017-05-02T14:50:45Z
